heatid,valc,valsi,valmn,valp,vals,valcu,valcr,valmo,valni,total_o2_lance,total_gas_lance,total_injected_carbon,total_energy,total_duration,total_charged_amount,added_mat_140107,added_mat_202007,added_mat_202008,added_mat_202039,added_mat_202063,added_mat_203068,added_mat_203085,added_mat_205069,added_mat_360258,added_mat_705043,fecha_inicio,fecha_fin,target_valc,target_valmn,target_valsi,target_valp,target_vals
8F3024,0.2499,0.2923,1.2088,0.0107,0.0179,0.1902,0.1237,0.0167,0.128,4123.0,610.0,518.0,953.8958333333333,35.483333333333334,3074.0,0.0,2277.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-04-28 07:06:00,2018-04-28 16:07:00,0.089,0.1209,0.0189,0.0133,0.0519
8F3029,0.3068,0.2453,1.3355,0.0067,0.0216,0.1849,0.0891,0.031,0.1412,4724.0,1071.0,842.0,380.4125,39.81666666666667,3829.0,699.0,2346.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,2018-04-28 16:45:00,2018-04-28 16:55:00,0.0239,0.077,0.0159,0.0052,0.0325
8F3030,0.2956,0.22,1.298,0.0078,0.0312,0.1956,0.1741,0.0302,0.1458,5236.0,835.0,545.0,524.1916666666666,39.68333333333333,3733.0,701.0,2348.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-04-28 17:46:00,2018-04-28 17:46:00,0.098,0.1476,0.0255,0.0079,0.0499
8F3031,0.3018,0.1984,1.3436,0.0072,0.0119,0.2033,0.0835,0.0271,0.1418,3951.0,600.0,402.0,445.82916666666665,33.96666666666667,3720.0,700.0,2342.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-04-28 18:33:00,2018-04-28 18:33:00,0.0525,0.1164,0.0156,0.0052,0.0312
8F3032,0.3536,0.2913,1.4634,0.0076,0.0157,0.2037,0.117,0.0411,0.1614,3974.0,689.0,493.0,370.0833333333333,33.666666666666664,3740.0,701.0,2352.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-04-28 19:23:00,2018-04-28 19:23:00,0.0537,0.105,0.017,0.0078,0.0373
8F3033,0.3432,0.2943,1.3891,0.0088,0.012,0.2418,0.1138,0.0296,0.1453,3832.0,674.0,418.0,404.31666666666666,35.18333333333333,3642.0,700.0,2341.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-04-28 20:14:00,2018-04-28 20:14:00,0.0526,0.1059,0.021,0.0073,0.0444
8F3034,0.2594,0.2493,1.3427,0.0097,0.0249,0.2086,0.1019,0.0305,0.1391,3696.0,607.0,543.0,432.8791666666666,36.13333333333333,3667.0,698.0,2324.0,0.0,0.0,0.0,407.0,0.0,0.0,0.0,0.0,2018-04-28 21:01:00,2018-04-28 21:01:00,0.0534,0.0859,0.0173,0.0091,0.0392
8F3035,0.2397,0.2435,1.2356,0.0081,0.0335,0.2013,0.0866,0.0266,0.1342,3423.0,587.0,454.0,402.1583333333333,34.5,3658.0,701.0,2317.0,0.0,0.0,0.0,406.0,0.0,0.0,0.0,0.0,2018-04-28 21:47:00,2018-04-28 21:47:00,0.0579,0.0887,0.0176,0.0065,0.0314
8F3036,0.304,0.2435,1.2129,0.0114,0.0388,0.1897,0.09,0.0228,0.1268,3895.0,693.0,692.0,316.6333333333333,34.516666666666666,3707.0,700.0,2325.0,0.0,0.0,0.0,448.0,0.0,0.0,0.0,0.0,2018-04-28 22:40:00,2018-04-28 22:40:00,0.0472,0.114,0.0211,0.0123,0.0473
8F3037,0.2577,0.2166,1.3318,0.0101,0.0414,0.201,0.0967,0.0213,0.1221,3899.0,686.0,652.0,376.7208333333333,36.65,4044.0,701.0,2328.0,0.0,0.0,0.0,478.0,0.0,0.0,0.0,0.0,2018-04-28 23:31:00,2018-04-29 14:48:00,0.059,0.0904,0.0174,0.0097,0.0446
8F3038,0.2544,0.2067,1.3182,0.0082,0.0324,0.1953,0.0821,0.0263,0.132,3812.0,625.0,824.0,380.76666666666665,36.68333333333334,4746.0,700.0,2331.0,0.0,0.0,0.0,479.0,0.0,0.0,0.0,0.0,2018-04-29 00:19:00,2018-04-29 14:48:00,0.0494,0.0781,0.0167,0.0064,0.0386
8F3039,0.2468,0.2264,1.2986,0.0092,0.0212,0.1973,0.0861,0.0223,0.1325,3683.0,612.0,591.0,385.9458333333333,35.983333333333334,3740.0,699.0,2321.0,0.0,0.0,0.0,480.0,0.0,0.0,0.0,0.0,2018-04-29 01:05:00,2018-04-29 01:05:00,0.0436,0.0815,0.0177,0.0069,0.0394
8F3043,0.1232,0.2772,0.5023,0.0054,0.0028,0.1655,0.4762,0.011,0.1094,3514.0,686.0,617.0,333.65,32.38333333333333,3638.0,750.0,531.0,271.0,711.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-04-29 04:24:00,2018-04-29 14:47:00,0.0865,0.1291,0.0255,0.0043,0.0291
8F3045,0.1157,0.2229,0.4331,0.0047,0.0022,0.1704,0.4253,0.0133,0.1116,3655.0,597.0,690.0,418.5625,36.81666666666667,3616.0,747.0,523.0,263.0,708.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-04-29 07:00:00,2018-04-29 14:47:00,0.0575,0.105,0.0203,0.0027,0.0225
8F3046,0.1431,0.1877,0.5679,0.0047,0.003,0.1609,0.5561,0.0129,0.1106,3632.0,617.0,575.0,410.3625,35.18333333333333,2869.0,750.0,519.0,262.0,712.0,0.0,0.0,0.0,250.0,0.0,0.0,2018-04-29 07:45:00,2018-04-29 14:46:00,0.038,0.0781,0.0159,0.0044,0.0274
8F3047,0.1174,0.1393,0.3507,0.0057,0.0139,0.1837,0.0796,0.0201,0.1206,4333.0,685.0,1048.0,435.30833333333334,36.96666666666667,2125.0,702.0,485.0,0.0,0.0,516.0,0.0,0.0,250.0,0.0,0.0,2018-04-29 08:38:00,2018-04-29 14:46:00,0.0741,0.1119,0.0263,0.0033,0.0228
8F3048,0.0984,0.2242,0.4293,0.005,0.0021,0.1542,0.4206,0.0141,0.1147,3864.0,516.0,573.0,483.57916666666665,33.18333333333334,3076.0,750.0,522.0,268.0,914.0,0.0,0.0,0.0,250.0,0.0,0.0,2018-04-29 09:23:00,2018-04-29 15:14:00,0.087,0.0868,0.0184,0.0069,0.039
8F3051,0.137,0.2492,0.3502,0.0113,0.0052,0.1817,0.0901,0.0147,0.1036,3955.0,692.0,713.0,512.3833333333333,37.18333333333334,2032.0,702.0,478.0,0.0,0.0,679.0,0.0,0.0,0.0,0.0,0.0,2018-04-29 11:48:00,2018-04-29 11:48:00,0.0722,0.08,0.0191,0.0121,0.0501
8F3052,0.1452,0.2703,0.3403,0.0137,0.0097,0.2139,0.0993,0.0134,0.1216,3653.0,746.0,733.0,685.9041666666666,36.3,2041.0,704.0,488.0,0.0,0.0,679.0,0.0,0.0,0.0,0.0,0.0,2018-04-29 12:35:00,2018-04-29 12:35:00,0.0826,0.065,0.0168,0.012,0.0523
8F3054,0.1708,0.2988,0.3859,0.0139,0.0164,0.2119,0.0975,0.0142,0.1341,4031.0,642.0,701.0,540.1083333333333,37.016666666666666,2052.0,700.0,481.0,0.0,0.0,672.0,0.0,0.0,0.0,0.0,0.0,2018-04-29 14:17:00,2018-04-29 14:17:00,0.0771,0.068,0.0171,0.0128,0.0483
8F3056,0.1558,0.2089,0.3484,0.011,0.012,0.1889,0.1046,0.0105,0.1034,4125.0,743.0,836.0,405.02500000000003,37.38333333333333,1994.0,701.0,452.0,0.0,0.0,638.0,0.0,0.0,0.0,0.0,0.0,2018-04-29 15:58:00,2018-04-29 15:58:00,0.0748,0.0825,0.0163,0.0098,0.0387
8F3057,0.1487,0.157,0.2942,0.0106,0.0104,0.1819,0.0741,0.0105,0.1099,4265.0,628.0,960.0,441.1333333333334,35.35,1995.0,704.0,453.0,0.0,0.0,643.0,0.0,0.0,0.0,0.0,0.0,2018-04-29 16:46:00,2018-04-29 16:46:00,0.0421,0.0613,0.0168,0.0065,0.0371
8F3058,0.1955,0.2581,0.3574,0.0079,0.0086,0.1682,0.0682,0.0105,0.1108,3850.0,667.0,1084.0,644.0958333333333,36.8,1995.0,702.0,457.0,0.0,0.0,642.0,0.0,0.0,0.0,0.0,0.0,2018-04-29 17:35:00,2018-04-29 17:35:00,0.0579,0.0576,0.0178,0.0076,0.0407
8F3061,0.1576,0.1579,0.3652,0.0075,0.0089,0.1548,0.0847,0.0096,0.1095,3938.0,780.0,686.0,326.21250000000003,37.333333333333336,1863.0,703.0,455.0,0.0,0.0,507.0,0.0,0.0,0.0,0.0,0.0,2018-04-29 21:07:00,2018-04-29 21:07:00,0.0455,0.0799,0.0174,0.0053,0.0358
8F3062,0.1812,0.2228,0.4106,0.0099,0.0086,0.1835,0.1132,0.0161,0.1113,3557.0,629.0,423.0,392.1166666666667,34.35,1868.0,702.0,458.0,0.0,0.0,511.0,0.0,0.0,0.0,0.0,0.0,2018-04-29 21:53:00,2018-04-29 21:53:00,0.0499,0.0892,0.0172,0.0073,0.0381
8F3063,0.1703,0.1491,0.3568,0.0113,0.0112,0.1701,0.099,0.0116,0.1016,3501.0,598.0,511.0,400.34583333333336,34.833333333333336,1852.0,700.0,447.0,0.0,0.0,503.0,0.0,0.0,0.0,0.0,0.0,2018-04-29 22:38:00,2018-04-29 22:38:00,0.0592,0.111,0.0169,0.0106,0.0408
8F3064,0.1779,0.2075,0.4224,0.0084,0.0052,0.1411,0.1082,0.013,0.1093,3716.0,698.0,459.0,320.65000000000003,34.5,2116.0,701.0,456.0,0.0,0.0,506.0,0.0,0.0,250.0,0.0,0.0,2018-04-29 23:27:00,2018-04-30 14:45:00,0.074,0.1628,0.0154,0.0082,0.0362
8F3065,0.1913,0.1897,0.3809,0.0083,0.01,0.153,0.1004,0.0097,0.1021,3717.0,659.0,474.0,395.1041666666667,35.68333333333333,1861.0,702.0,457.0,0.0,0.0,506.0,0.0,0.0,0.0,0.0,0.0,2018-04-30 00:15:00,2018-04-30 00:15:00,0.0874,0.1361,0.0217,0.0091,0.0373
8F3066,0.1799,0.2165,0.4661,0.0099,0.0048,0.1591,0.1223,0.0103,0.095,4095.0,637.0,1101.0,366.8125,34.833333333333336,1880.0,703.0,460.0,0.0,0.0,513.0,0.0,0.0,0.0,0.0,0.0,2018-04-30 01:07:00,2018-04-30 01:07:00,0.0508,0.1965,0.0169,0.0107,0.0355
8F3067,0.1801,0.1856,0.439,0.0078,0.0101,0.1417,0.1147,0.0089,0.0974,3544.0,615.0,554.0,369.925,33.35,2070.0,702.0,456.0,0.0,0.0,459.0,0.0,0.0,250.0,0.0,0.0,2018-04-30 01:52:00,2018-04-30 14:45:00,0.0702,0.1905,0.0175,0.0081,0.033
8F3068,0.1725,0.2103,0.4721,0.0086,0.0093,0.1421,0.1121,0.0122,0.1068,3609.0,645.0,701.0,369.98333333333335,34.333333333333336,2114.0,701.0,454.0,0.0,0.0,459.0,0.0,0.0,300.0,0.0,0.0,2018-04-30 02:38:00,2018-04-30 14:45:00,0.0654,0.2144,0.0178,0.0089,0.0329
8F3069,0.1454,0.136,0.4131,0.0076,0.0153,0.1635,0.1345,0.0159,0.1257,3695.0,620.0,508.0,375.3666666666667,35.15,2117.0,698.0,457.0,0.0,0.0,459.0,0.0,0.0,300.0,0.0,0.0,2018-04-30 03:24:00,2018-04-30 14:44:00,0.0653,0.1463,0.0197,0.0068,0.0318
8F3072,0.1512,0.1731,0.3893,0.0067,0.0121,0.1871,0.1208,0.03,0.1418,4208.0,810.0,782.0,291.17083333333335,39.21666666666667,1871.0,704.0,459.0,0.0,0.0,508.0,0.0,0.0,0.0,0.0,0.0,2018-04-30 06:49:00,2018-04-30 06:49:00,0.0588,0.1285,0.0152,0.006,0.0398
8F3075,0.1459,0.1595,0.3873,0.0101,0.0151,0.1791,0.1165,0.0119,0.1045,3938.0,598.0,337.0,540.975,34.88333333333333,1909.0,703.0,474.0,0.0,0.0,512.0,0.0,0.0,0.0,0.0,0.0,2018-04-30 09:17:00,2018-04-30 09:19:00,0.0839,0.138,0.0162,0.0098,0.0465
8F3076,0.144,0.175,0.3917,0.0117,0.0128,0.1967,0.1209,0.0163,0.1139,3764.0,553.0,299.0,522.1,33.68333333333334,1917.0,703.0,486.0,0.0,0.0,508.0,0.0,0.0,0.0,0.0,0.0,2018-04-30 10:05:00,2018-04-30 10:06:00,0.115,0.1458,0.027,0.0133,0.0504
8F3077,0.1701,0.2178,0.3905,0.0099,0.0079,0.1789,0.1204,0.0122,0.1051,3688.0,569.0,281.0,425.28333333333336,30.366666666666667,3262.0,704.0,1273.0,709.0,0.0,357.0,0.0,0.0,0.0,0.0,0.0,2018-04-30 10:48:00,2018-04-30 10:49:00,0.1152,0.1615,0.0201,0.0045,0.029
8F3078,0.1359,0.1638,0.3731,0.0072,0.0115,0.1955,0.0836,0.0246,0.1364,3745.0,574.0,362.0,485.0625,34.31666666666666,1916.0,702.0,476.0,0.0,0.0,509.0,0.0,0.0,0.0,0.0,0.0,2018-04-30 11:33:00,2018-04-30 11:34:00,0.0863,0.0857,0.0182,0.0058,0.0357
8F3079,0.1106,0.6797,0.8828,0.0059,0.0105,0.1688,0.0918,0.0147,0.105,3875.0,596.0,352.0,458.7375,32.016666666666666,3622.0,705.0,1271.0,964.0,0.0,207.0,0.0,0.0,250.0,0.0,0.0,2018-04-30 12:18:00,2018-04-30 14:44:00,0.1133,0.1355,0.0164,0.0046,0.0336
8F3081,0.1247,0.1443,0.3797,0.008,0.0079,0.1939,0.1095,0.021,0.1362,4132.0,613.0,332.0,564.9166666666667,35.7,1905.0,700.0,472.0,0.0,0.0,512.0,0.0,0.0,0.0,0.0,0.0,2018-04-30 13:50:00,2018-04-30 13:50:00,0.0714,0.0859,0.0163,0.0062,0.0383
8F3083,0.1351,0.2055,0.3632,0.0087,0.0153,0.2108,0.0956,0.0163,0.1262,3878.0,575.0,473.0,379.4041666666667,36.0,1906.0,700.0,475.0,0.0,0.0,512.0,0.0,0.0,0.0,0.0,0.0,2018-04-30 15:41:00,2018-04-30 15:41:00,0.0934,0.0933,0.022,0.0067,0.0421
8F3086,0.1603,0.1689,0.3461,0.0089,0.0258,0.1851,0.0813,0.0189,0.1075,4049.0,616.0,578.0,520.2624999999999,36.483333333333334,1905.0,699.0,474.0,0.0,0.0,508.0,0.0,0.0,0.0,0.0,0.0,2018-04-30 18:08:00,2018-04-30 18:08:00,0.0686,0.075,0.0193,0.0063,0.0647
8F3087,0.1688,0.2713,0.3438,0.0116,0.0367,0.1904,0.0932,0.0156,0.108,3859.0,607.0,311.0,400.8208333333333,34.7,2896.0,702.0,467.0,0.0,0.0,505.0,0.0,0.0,0.0,0.0,0.0,2018-04-30 18:56:00,2018-05-01 14:49:00,0.0687,0.0807,0.0186,0.0119,0.0655
8F3088,0.135,0.0701,0.4269,0.006,0.0158,0.1401,0.0769,0.0093,0.0874,3582.0,544.0,390.0,433.94999999999993,30.016666666666666,2712.0,700.0,429.0,0.0,0.0,410.0,0.0,0.0,0.0,0.0,0.0,2018-04-30 19:38:00,2018-05-01 14:49:00,0.0826,0.1032,0.0172,0.0038,0.0392
8F3089,0.1432,0.1609,0.3672,0.0046,0.0109,0.1316,0.0699,0.0123,0.0858,3703.0,593.0,364.0,468.2541666666666,30.849999999999998,1628.0,700.0,352.0,0.0,0.0,407.0,0.0,0.0,0.0,0.0,0.0,2018-04-30 20:28:00,2018-04-30 20:28:00,0.0424,0.1305,0.0182,0.0035,0.0594
8F3090,0.1617,0.1802,0.4169,0.0043,0.0134,0.135,0.0887,0.0105,0.084,4024.0,651.0,509.0,412.48333333333335,33.03333333333333,1817.0,702.0,445.0,0.0,0.0,506.0,0.0,0.0,0.0,0.0,0.0,2018-04-30 21:19:00,2018-04-30 21:19:00,0.0451,0.1443,0.0157,0.0037,0.0639
8F3091,0.1747,0.2433,0.3954,0.0071,0.024,0.1948,0.1139,0.0179,0.1197,4153.0,631.0,600.0,545.4583333333333,37.7,2054.0,701.0,516.0,0.0,0.0,673.0,0.0,0.0,0.0,0.0,0.0,2018-04-30 22:07:00,2018-04-30 22:07:00,0.0986,0.1318,0.0342,0.0057,0.056
8F3092,0.3009,0.2747,1.4115,0.0105,0.0086,0.167,0.3629,0.0181,0.1177,4441.0,655.0,1109.0,507.7416666666667,34.38333333333333,3964.0,698.0,2094.0,0.0,774.0,0.0,285.0,0.0,0.0,0.0,0.0,2018-04-30 22:59:00,2018-05-01 15:15:00,0.2179,0.2941,0.0267,0.0141,0.0433
8F3093,0.1871,0.2682,0.434,0.0073,0.0257,0.1851,0.1119,0.0142,0.116,4378.0,742.0,525.0,533.6083333333333,36.93333333333333,2056.0,700.0,521.0,0.0,0.0,675.0,0.0,0.0,0.0,0.0,0.0,2018-04-30 23:53:00,2018-04-30 23:53:00,0.0845,0.1183,0.0172,0.0063,0.0386
8F3095,0.0875,0.2162,0.4487,0.0049,0.0066,0.188,0.3501,0.0135,0.1149,4114.0,591.0,652.0,500.9375,33.016666666666666,2532.0,702.0,576.0,322.0,584.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-05-01 01:25:00,2018-05-01 01:26:00,0.0883,0.1557,0.0196,0.004,0.0316
8F3096,0.274,0.2149,1.0826,0.0074,0.0114,0.1983,0.2652,0.0154,0.1176,4171.0,622.0,722.0,526.1166666666666,35.86666666666667,3961.0,700.0,2087.0,0.0,668.0,0.0,395.0,0.0,0.0,0.0,0.0,2018-05-01 02:13:00,2018-05-01 15:15:00,0.072,0.1369,0.0166,0.0041,0.0317
8F3097,0.335,0.2696,1.3628,0.01,0.0163,0.1971,0.345,0.0269,0.1626,4262.0,685.0,872.0,471.53333333333336,36.81666666666667,3984.0,704.0,2097.0,0.0,674.0,0.0,396.0,0.0,0.0,0.0,0.0,2018-05-01 03:06:00,2018-05-01 15:15:00,0.0632,0.0906,0.0158,0.0054,0.0375
8F3098,0.3432,0.2753,1.3882,0.0093,0.0073,0.1927,0.3226,0.0277,0.138,3957.0,549.0,624.0,531.4375,34.71666666666667,3975.0,701.0,2098.0,0.0,671.0,0.0,390.0,0.0,0.0,0.0,0.0,2018-05-01 03:52:00,2018-05-01 15:16:00,0.0834,0.1248,0.0178,0.0089,0.0425
8F3100,0.2856,0.1991,1.2083,0.008,0.0101,0.1951,0.2863,0.028,0.1448,4306.0,616.0,980.0,399.15833333333336,36.2,3795.0,706.0,2114.0,0.0,474.0,0.0,389.0,0.0,0.0,0.0,0.0,2018-05-01 05:32:00,2018-05-01 05:33:00,0.0752,0.104,0.0163,0.0064,0.0333
8F3101,0.3192,0.215,1.1877,0.0085,0.0193,0.1794,0.2858,0.0247,0.1239,4091.0,605.0,661.0,560.5416666666666,36.86666666666667,3828.0,703.0,2098.0,0.0,468.0,0.0,443.0,0.0,0.0,0.0,0.0,2018-05-01 06:21:00,2018-05-01 06:21:00,0.0674,0.1033,0.017,0.0074,0.039
8F3103,0.1908,0.307,0.4672,0.0071,0.0058,0.1754,0.1077,0.0273,0.112,3701.0,609.0,515.0,463.9708333333333,32.81666666666666,2030.0,700.0,500.0,0.0,0.0,608.0,0.0,0.0,0.0,0.0,0.0,2018-05-01 08:05:00,2018-05-01 08:05:00,0.0763,0.1574,0.0188,0.0044,0.0304
